customer_id,transaction_date,amount,credit
CUST_826,2023-07-10,32.39,72.39
CUST_726,2021-12-03,27.67,10.05
CUST_476,2021-07-28,20.9,22.47
CUST_593,2022-09-26,33.31,20.8
CUST_222,2022-06-10,20.21,20.15
CUST_989,2020-01-12,10.54,15.11
CUST_371,2020-05-20,9.45,20.93
CUST_934,2020-01-17,38.07,16.04
CUST_994,2022-12-22,6.54,38.24
CUST_401,2020-09-09,18.17,45.17
CUST_442,2021-04-09,89.2,16.54
CUST_489,2021-01-10,25.27,8.82
CUST_614,2022-09-07,18.1,23.54
CUST_272,2021-06-03,8.65,23.12
CUST_525,2020-03-30,45.09,21.17
CUST_158,2021-12-20,36.85,26.22
CUST_151,2022-03-14,28.29,40.08
CUST_994,2022-03-06,20.08,30.46
CUST_619,2021-09-21,26.74,26.2
CUST_187,2023-04-13,18.65,29.28
CUST_812,2020-03-16,12.35,22.78
CUST_97,2022-07-14,32.4,12.52
CUST_130,2021-02-03,19.58,41.48
CUST_804,2022-08-27,26.07,21.14
CUST_170,2022-12-30,18.91,12.52
CUST_935,2023-04-18,25.3,11.43
CUST_985,2023-02-21,19.94,12.69
CUST_182,2023-11-05,19.18,10.84
CUST_982,2023-08-09,20.39,28.06
CUST_363,2022-03-07,88.27,18.4
CUST_38,2020-07-13,30.0,29.61
CUST_526,2020-08-15,73.19,36.04
CUST_887,2023-12-25,20.0,31.67
CUST_496,2023-12-30,17.21,27.58
CUST_515,2021-04-05,11.74,23.19
CUST_348,2021-09-09,44.77,18.26
CUST_981,2022-11-10,12.77,18.88
CUST_920,2020-03-04,49.64,26.9
CUST_396,2020-06-13,12.08,12.42
CUST_721,2020-01-27,31.29,19.55
CUST_160,2023-08-27,9.07,13.85
CUST_15,2022-10-08,16.1,36.11
CUST_492,2020-10-11,20.31,28.75
CUST_425,2020-10-07,14.9,58.48
CUST_107,2022-04-17,18.46,13.75
CUST_893,2022-04-10,18.5,14.51
CUST_449,2023-04-02,30.07,20.67
CUST_310,2022-07-06,7.08,13.98
CUST_738,2020-08-11,15.16,26.28
CUST_169,2022-02-22,37.61,19.58
CUST_545,2023-03-15,26.61,15.73
CUST_413,2022-08-22,37.93,34.6
CUST_250,2022-08-07,29.35,7.97
CUST_758,2022-11-19,11.68,26.34
CUST_780,2020-02-14,27.95,15.25
CUST_140,2021-04-15,21.12,30.22
CUST_273,2020-02-03,62.43,34.06
CUST_415,2021-10-14,30.0,6.44
CUST_607,2023-12-21,26.09,18.07
CUST_738,2022-04-09,28.07,20.68
CUST_890,2020-08-08,25.39,6.18
CUST_38,2021-06-17,25.05,22.51
CUST_813,2021-11-22,17.58,15.42
CUST_28,2023-10-22,26.25,10.99
CUST_957,2022-07-20,32.27,14.51
CUST_476,2022-04-20,34.13,13.31
CUST_317,2022-10-07,32.12,15.1
CUST_244,2021-08-04,42.69,22.03
CUST_747,2023-02-13,35.21,32.81
CUST_696,2020-08-26,27.5,19.32
CUST_271,2023-09-20,11.34,34.86
CUST_439,2021-03-16,11.34,11.91
CUST_747,2020-05-27,17.74,21.68
CUST_238,2022-10-29,20.56,57.59
CUST_376,2023-08-04,40.41,9.07
CUST_265,2021-01-22,5.0,8.9
CUST_925,2022-12-09,11.98,38.09
CUST_920,2022-07-04,18.23,22.43
CUST_358,2021-09-29,12.2,14.87
CUST_339,2020-10-04,13.48,11.42
CUST_388,2022-09-15,15.65,19.73
CUST_576,2023-08-16,12.52,21.47
CUST_989,2021-08-11,13.65,21.53
CUST_688,2021-10-10,39.71,11.36
CUST_2,2021-09-09,27.31,16.97
CUST_428,2020-05-14,29.43,15.12
CUST_141,2021-08-02,19.75,27.75
CUST_375,2023-03-16,33.3,11.7
CUST_669,2021-05-04,30.69,20.86
CUST_323,2021-04-22,27.09,74.97
CUST_145,2023-03-28,14.48,11.31
CUST_957,2021-01-18,16.1,13.82
CUST_292,2020-06-11,34.09,19.16
CUST_664,2021-03-16,15.51,4.61
CUST_431,2023-04-27,10.55,9.84
CUST_704,2021-02-18,15.36,23.46
CUST_948,2023-09-24,43.8,18.4
CUST_974,2023-04-19,15.37,34.03
CUST_584,2020-10-14,23.66,17.83
CUST_398,2020-07-05,14.76,17.06
CUST_816,2023-03-07,29.42,14.13
CUST_888,2020-05-09,26.27,16.92
CUST_343,2020-07-12,9.53,10.96
CUST_963,2020-11-11,22.97,18.66
CUST_139,2020-05-23,8.66,12.36
CUST_186,2020-01-16,15.23,10.96
CUST_804,2023-08-18,19.97,14.59
CUST_60,2021-02-26,50.57,25.17
CUST_996,2020-09-01,23.55,21.57
CUST_938,2022-07-15,13.69,28.04
CUST_379,2023-02-04,17.14,12.66
CUST_709,2023-01-16,31.88,19.95
CUST_806,2020-05-08,13.78,47.04
CUST_439,2022-06-25,34.76,40.4
CUST_318,2022-06-05,15.46,10.62
CUST_301,2020-12-06,12.71,12.13
CUST_343,2020-01-04,15.71,46.93
CUST_10,2023-09-12,8.95,25.17
CUST_61,2023-12-04,6.78,18.26
CUST_844,2020-11-01,19.27,17.27
CUST_225,2022-06-26,19.42,22.5
CUST_152,2021-08-29,22.83,22.65
CUST_710,2023-06-02,19.23,15.39
CUST_563,2023-10-03,64.37,18.51
CUST_771,2022-09-18,21.85,15.12
CUST_570,2020-11-16,10.09,21.85
CUST_583,2021-07-12,11.47,13.89
CUST_659,2023-04-19,20.09,10.66
CUST_860,2021-09-09,16.16,42.0
CUST_574,2021-12-11,10.87,19.4
CUST_309,2023-11-10,19.5,46.92
CUST_884,2023-02-05,19.65,7.64
CUST_242,2021-06-14,44.61,9.73
CUST_492,2021-02-13,12.7,25.37
CUST_365,2023-08-12,16.3,19.41
CUST_329,2022-03-28,44.54,11.26
CUST_106,2023-04-09,23.67,35.45
CUST_225,2023-09-16,12.67,13.0
CUST_824,2021-05-07,14.05,36.57
CUST_217,2023-05-03,10.95,19.39
CUST_936,2020-01-12,20.88,11.76
CUST_752,2020-07-13,33.64,14.38
CUST_505,2021-05-04,45.4,39.89
CUST_258,2022-03-05,9.55,17.31
CUST_887,2022-05-30,31.02,32.66
CUST_773,2020-06-30,21.81,40.46
CUST_516,2022-08-19,17.62,19.29
CUST_772,2021-10-17,16.3,17.96
CUST_53,2023-09-01,7.69,16.4
CUST_46,2021-11-24,27.63,23.95
CUST_726,2020-01-30,10.39,42.65
CUST_688,2023-01-24,13.82,10.88
CUST_520,2023-11-05,24.75,22.41
CUST_98,2022-02-16,8.1,21.93
CUST_19,2021-03-19,10.38,8.15
CUST_889,2020-10-24,36.94,12.89
CUST_752,2022-03-18,21.35,14.28
CUST_572,2022-04-24,14.42,29.43
CUST_890,2022-10-12,21.39,32.12
CUST_489,2023-10-16,28.07,7.86
CUST_418,2023-10-29,35.25,27.65
CUST_689,2021-07-07,11.52,25.92
CUST_849,2020-10-29,12.03,26.82
CUST_61,2021-02-24,27.23,21.68
CUST_144,2023-06-23,27.67,32.3
CUST_215,2023-06-14,10.26,36.08
CUST_2,2020-07-03,12.26,8.87
CUST_159,2021-04-12,18.23,19.6
CUST_738,2022-01-23,20.32,17.69
CUST_997,2020-12-28,20.61,15.08
CUST_780,2023-07-30,10.18,16.0
CUST_119,2020-12-01,20.51,22.05
CUST_892,2020-06-10,14.03,10.5
CUST_88,2023-03-29,11.21,28.09
CUST_328,2023-09-07,19.98,16.7
CUST_579,2020-01-12,18.98,31.1
CUST_909,2023-12-18,29.99,14.73
CUST_356,2023-01-01,13.06,14.34
CUST_609,2021-08-10,22.59,12.52
CUST_266,2020-07-19,9.17,14.77
CUST_616,2021-06-05,17.51,13.45
CUST_951,2021-05-19,25.33,24.96
CUST_322,2022-02-26,26.42,33.9
CUST_634,2022-11-28,26.51,24.38
CUST_987,2020-02-29,30.03,19.32
CUST_540,2021-07-31,16.07,25.62
CUST_648,2020-11-16,25.74,19.72
CUST_194,2023-12-29,51.13,20.37
CUST_920,2023-12-02,15.9,17.23
CUST_737,2022-07-11,40.05,30.52
CUST_331,2023-11-10,31.13,5.57
CUST_169,2021-07-22,17.58,6.91
CUST_520,2023-01-06,18.33,33.57
CUST_462,2023-05-02,21.31,18.21
CUST_39,2023-08-01,30.27,31.77
CUST_536,2021-06-10,24.56,14.82
CUST_260,2021-06-07,15.84,46.39
CUST_394,2021-09-04,7.09,18.76
CUST_954,2023-03-25,28.11,25.15
CUST_225,2023-09-25,7.64,16.06
CUST_983,2020-05-04,10.15,12.83
CUST_123,2022-05-20,16.42,8.41
CUST_974,2020-10-06,10.95,29.75
CUST_37,2022-07-05,23.54,24.48
CUST_327,2021-09-13,17.32,21.05
CUST_250,2022-04-25,29.74,11.37
CUST_900,2021-11-04,8.99,40.76
CUST_175,2023-02-25,14.43,21.18
CUST_601,2020-11-09,20.13,28.54
CUST_913,2020-11-27,20.52,20.06
CUST_453,2023-03-19,28.42,11.65
CUST_36,2020-02-05,12.71,32.99
CUST_315,2023-12-14,15.89,25.16
CUST_687,2022-11-11,25.89,18.34
CUST_972,2020-07-24,6.69,24.95
CUST_795,2021-09-30,24.35,30.23
CUST_964,2022-04-27,29.43,27.94
CUST_972,2023-10-11,10.31,8.54
CUST_592,2021-03-15,17.16,9.53
CUST_113,2021-12-29,42.37,28.97
CUST_39,2023-01-24,27.94,14.18
CUST_300,2022-07-29,25.12,11.89
CUST_223,2020-06-12,32.97,24.19
CUST_317,2020-05-27,49.51,11.71
CUST_348,2020-10-20,20.27,15.81
CUST_114,2020-07-13,16.39,30.76
CUST_697,2021-10-24,32.93,9.42
CUST_322,2021-04-24,18.29,10.13
CUST_567,2020-05-02,12.63,8.98
CUST_39,2023-11-24,15.33,13.06
CUST_865,2021-11-29,23.48,20.93
CUST_39,2022-08-22,16.04,14.74
CUST_858,2021-10-22,16.65,42.59
CUST_972,2023-02-01,12.02,25.22
CUST_748,2021-12-10,41.17,19.9
CUST_288,2021-01-30,16.92,37.85
CUST_261,2022-06-30,14.07,10.33
CUST_215,2023-09-22,14.84,30.98
CUST_146,2022-10-01,30.0,17.85
CUST_335,2023-03-11,26.75,16.0
CUST_167,2020-11-12,15.63,27.26
CUST_91,2023-11-25,20.41,16.34
CUST_352,2021-11-11,23.07,22.0
CUST_570,2023-08-26,14.13,19.11
CUST_570,2021-05-09,9.3,23.41
CUST_815,2021-07-09,25.98,15.59
CUST_680,2021-09-01,14.52,31.92
CUST_780,2020-04-18,25.03,7.23
CUST_362,2021-01-06,23.58,27.67
CUST_556,2022-05-04,20.65,7.8
CUST_344,2021-09-07,16.23,13.78
CUST_692,2022-02-06,14.63,26.08
CUST_169,2020-07-24,11.37,7.34
CUST_355,2022-04-26,14.77,21.83
CUST_190,2020-02-12,26.69,10.12
CUST_666,2022-05-14,40.4,12.37
CUST_421,2023-06-22,37.55,12.09
CUST_699,2023-08-03,21.6,10.26
CUST_6,2023-10-10,40.39,8.46
CUST_132,2022-02-23,17.23,56.58
CUST_746,2021-04-20,10.53,18.33
CUST_556,2020-03-23,52.48,10.82
CUST_825,2023-02-07,26.22,15.16
CUST_760,2020-07-08,9.32,20.46
CUST_30,2022-03-10,43.8,16.62
CUST_534,2022-07-24,13.85,10.66
CUST_425,2020-09-07,15.44,12.81
CUST_393,2020-10-17,33.47,36.34
CUST_671,2023-05-09,39.68,9.96
CUST_362,2020-11-21,12.18,7.4
CUST_436,2023-12-03,41.91,16.54
CUST_669,2022-04-16,31.1,7.65
CUST_550,2021-05-22,13.47,12.74
CUST_926,2021-12-31,17.76,10.74
CUST_81,2020-03-12,42.87,10.79
CUST_355,2023-06-24,9.2,20.8
CUST_257,2021-10-02,40.06,22.84
CUST_717,2022-07-28,30.67,13.42
CUST_588,2021-08-30,25.91,19.16
CUST_988,2021-07-19,21.45,13.09
CUST_523,2023-09-29,53.79,24.54
CUST_294,2020-02-23,57.91,9.59
CUST_961,2021-06-11,14.77,21.82
CUST_223,2021-09-02,27.28,22.66
CUST_524,2020-07-11,51.27,64.59
CUST_45,2020-02-27,13.56,8.35
CUST_666,2023-12-31,22.68,75.78
CUST_112,2023-02-08,33.18,29.32
CUST_232,2020-05-08,7.33,50.08
CUST_16,2021-12-06,30.39,31.58
CUST_359,2022-05-01,11.66,12.53
CUST_222,2023-09-11,22.11,27.91
CUST_865,2020-01-08,35.59,14.4
CUST_699,2020-01-29,6.08,19.22
CUST_447,2023-02-09,29.75,11.16
CUST_855,2022-08-04,55.65,14.31
CUST_364,2020-05-10,15.38,31.45
CUST_674,2020-07-06,26.8,25.0
CUST_325,2021-12-09,39.16,33.52
CUST_466,2023-10-19,9.06,9.99
CUST_413,2023-05-12,29.33,7.88
CUST_454,2020-07-30,33.51,34.84
CUST_585,2020-10-02,27.64,33.58
CUST_232,2023-01-01,20.97,22.33
CUST_223,2020-08-30,12.18,24.77
CUST_993,2023-01-30,40.27,30.95
CUST_830,2022-09-13,20.44,21.99
CUST_411,2021-11-15,12.78,26.27
CUST_571,2020-06-19,17.13,30.19
CUST_334,2021-10-14,24.15,19.17
CUST_221,2020-07-06,9.2,16.9
CUST_36,2023-01-14,20.27,24.31
CUST_988,2020-02-21,16.31,62.32
CUST_277,2020-04-20,39.17,13.15
CUST_195,2022-05-26,7.87,16.19
CUST_915,2022-12-02,32.12,8.35
CUST_863,2020-07-29,40.79,24.96
CUST_483,2023-05-08,8.02,15.41
CUST_241,2022-05-07,8.51,9.97
CUST_323,2021-09-18,49.06,19.46
CUST_730,2022-11-15,12.78,42.41
CUST_191,2020-10-25,94.39,16.84
CUST_16,2023-01-05,8.14,17.63
CUST_523,2022-07-12,21.87,41.59
CUST_917,2020-05-16,19.85,20.04
CUST_400,2022-11-09,18.1,10.98
CUST_905,2021-03-15,25.32,28.35
CUST_885,2020-07-29,26.06,35.24
CUST_704,2022-01-21,18.47,18.17
CUST_21,2021-03-10,12.1,21.44
CUST_473,2022-02-18,33.92,10.43
CUST_119,2023-05-15,27.5,13.0
CUST_209,2021-03-14,21.27,17.0
CUST_305,2021-10-27,27.06,20.87
CUST_269,2022-12-01,29.5,14.73
CUST_703,2021-02-14,13.72,16.69
CUST_686,2022-03-16,26.58,18.88
CUST_284,2021-09-01,15.23,12.19
CUST_715,2021-03-02,29.99,17.56
CUST_675,2023-07-22,18.24,35.8
CUST_762,2022-06-20,27.27,14.91
CUST_226,2022-07-30,16.17,12.8
CUST_947,2022-01-11,27.99,56.97
CUST_380,2023-10-24,12.31,22.48
CUST_459,2023-05-28,20.45,13.65
CUST_6,2023-06-09,32.8,27.71
CUST_28,2020-11-23,25.37,22.83
CUST_906,2020-02-21,22.11,15.1
CUST_32,2021-01-10,49.49,19.6
CUST_645,2020-09-19,33.51,17.36
CUST_878,2020-09-23,30.81,32.95
CUST_78,2020-12-24,27.91,28.24
CUST_927,2023-09-02,29.71,6.88
CUST_946,2023-09-09,46.0,52.01
CUST_458,2021-10-13,16.3,17.39
CUST_569,2023-12-15,33.27,47.52
CUST_982,2020-02-15,24.0,28.73
CUST_537,2021-08-22,16.58,22.74
CUST_481,2021-12-20,19.11,19.16
CUST_429,2023-07-16,22.41,79.79
CUST_737,2021-08-23,13.07,17.53
CUST_284,2021-01-15,30.94,14.36
CUST_515,2020-04-27,19.08,15.02
CUST_976,2020-04-25,20.96,20.1
CUST_98,2020-09-16,39.59,20.08
CUST_396,2023-01-03,21.43,33.18
CUST_488,2020-10-31,43.66,29.35
CUST_38,2020-01-07,15.45,29.36
CUST_270,2020-12-31,11.61,17.92
CUST_886,2021-06-06,17.37,28.17
CUST_796,2023-10-03,4.92,29.69
CUST_156,2023-05-23,31.59,19.3
CUST_74,2021-03-04,11.95,23.09
CUST_883,2022-03-01,14.75,29.67
CUST_799,2022-01-16,28.74,22.32
CUST_129,2021-01-01,21.32,23.41
CUST_686,2020-11-08,16.11,40.59
CUST_973,2021-06-21,7.26,22.41
CUST_83,2022-07-09,38.49,14.82
CUST_21,2022-12-13,28.83,10.25
CUST_458,2022-05-14,56.14,21.25
CUST_538,2023-04-02,14.91,17.02
CUST_706,2022-02-20,9.71,30.09
CUST_848,2020-11-29,33.03,44.21
CUST_381,2022-03-08,18.28,12.0
CUST_747,2020-12-13,27.5,12.9
CUST_439,2020-09-29,45.15,19.84
CUST_603,2022-08-20,24.39,13.46
CUST_988,2021-12-20,21.84,17.98
CUST_20,2023-12-08,22.53,15.36
CUST_302,2021-05-14,8.86,12.14
CUST_975,2023-01-21,34.95,30.35
CUST_868,2021-11-15,36.09,20.86
CUST_954,2020-03-19,26.19,50.16
CUST_83,2021-09-13,9.41,24.03
CUST_773,2023-05-25,18.9,38.25
CUST_658,2022-08-04,41.23,13.95
CUST_952,2020-12-23,15.14,13.87
CUST_452,2021-09-09,36.31,60.97
CUST_386,2021-05-21,20.65,14.81
CUST_506,2023-04-19,28.68,12.5
CUST_256,2021-07-29,16.35,11.18
CUST_569,2023-06-23,20.95,52.35
CUST_891,2020-08-31,24.99,17.51
CUST_933,2021-05-20,11.69,24.57
CUST_526,2021-02-25,23.03,21.67
CUST_161,2023-09-05,5.24,13.99
CUST_956,2023-01-15,14.87,17.32
CUST_162,2020-08-04,26.36,30.66
CUST_831,2023-07-25,35.17,10.88
CUST_792,2022-10-05,25.44,28.14
CUST_791,2023-04-07,10.02,41.14
CUST_523,2020-11-25,33.66,23.25
CUST_785,2021-10-11,11.36,39.12
CUST_270,2021-01-25,27.31,10.12
CUST_491,2021-01-15,11.55,8.04
CUST_207,2023-08-22,13.65,22.68
CUST_538,2022-01-11,12.45,14.98
CUST_583,2022-03-30,21.53,31.17
CUST_59,2021-11-03,18.21,17.2
CUST_429,2021-05-27,25.91,21.62
CUST_984,2022-08-06,19.9,20.92
CUST_656,2023-04-26,9.4,21.25
CUST_604,2022-07-18,23.06,15.31
CUST_308,2022-07-01,8.32,10.15
CUST_519,2021-10-05,12.91,18.0
CUST_590,2021-03-02,16.74,41.47
CUST_26,2021-05-16,16.17,14.81
CUST_685,2021-12-30,8.81,14.77
CUST_561,2023-07-07,39.87,21.73
CUST_198,2020-03-11,45.79,11.15
CUST_386,2021-04-22,61.89,33.17
CUST_348,2023-04-16,35.65,11.69
CUST_959,2021-04-01,16.48,17.38
CUST_939,2020-07-07,16.34,71.48
CUST_692,2020-10-17,15.9,11.34
CUST_535,2022-07-08,54.21,41.94
CUST_827,2020-10-18,18.96,21.34
CUST_377,2022-01-25,37.89,22.9
CUST_898,2023-07-30,36.44,13.4
CUST_915,2021-01-11,22.08,29.95
CUST_557,2023-03-25,9.72,16.73
CUST_526,2021-05-22,19.16,11.31
CUST_152,2023-12-07,21.62,41.59
CUST_733,2021-06-11,38.05,16.56
CUST_205,2023-10-10,20.28,7.93
CUST_454,2021-07-12,10.98,17.56
CUST_272,2023-04-25,32.92,30.09
CUST_893,2022-11-20,17.93,27.78
CUST_235,2020-09-16,5.63,14.58
CUST_851,2021-02-24,23.63,12.32
CUST_739,2020-10-30,25.8,10.14
CUST_520,2022-07-30,13.18,19.86
CUST_677,2022-11-28,18.25,21.66
CUST_943,2021-06-25,27.91,28.63
CUST_955,2023-07-25,23.71,18.64
CUST_830,2023-05-11,9.2,18.37
CUST_725,2022-12-25,37.59,17.47
CUST_500,2020-04-17,47.14,21.68
CUST_116,2020-09-24,15.56,18.79
CUST_385,2020-08-09,7.73,32.12
CUST_343,2023-01-18,29.53,23.46
CUST_583,2021-11-23,14.35,21.2
CUST_394,2020-09-11,26.25,19.67
CUST_63,2020-09-09,60.41,12.54
CUST_716,2020-09-13,9.27,20.08
CUST_720,2021-01-17,13.49,14.54
CUST_71,2021-03-17,18.22,23.89
CUST_788,2021-08-21,38.31,18.09
CUST_273,2023-01-18,118.84,46.16
CUST_989,2021-01-24,22.73,10.69
CUST_319,2021-08-04,8.88,4.26
CUST_337,2022-12-03,16.9,22.96
CUST_365,2021-08-20,13.63,14.56
CUST_494,2020-01-19,28.81,21.77
CUST_606,2023-01-29,24.25,10.83
CUST_165,2021-08-29,11.93,52.17
CUST_543,2023-10-12,13.24,16.56
CUST_10,2020-02-02,16.78,14.1
CUST_300,2023-06-06,17.82,51.69
CUST_728,2022-05-11,19.67,30.57
CUST_800,2020-06-03,20.58,40.24
CUST_101,2023-12-17,37.24,18.43
CUST_424,2022-06-23,16.48,20.56
CUST_391,2023-06-23,15.31,14.9
CUST_778,2021-02-08,10.28,14.06
CUST_213,2022-04-23,17.96,24.51
CUST_690,2023-03-30,22.83,16.71
CUST_87,2022-01-16,8.48,60.97
CUST_552,2023-02-14,16.92,30.61
CUST_400,2020-09-27,35.88,51.5
CUST_587,2022-02-08,27.78,6.59
CUST_888,2020-06-20,24.21,51.82
CUST_45,2020-09-30,27.4,6.1
CUST_671,2020-09-15,15.08,10.69
CUST_462,2023-03-04,14.11,8.36
CUST_591,2021-02-25,37.94,22.68
CUST_309,2023-12-15,30.4,19.9
CUST_85,2023-04-24,13.83,29.89
CUST_91,2020-12-29,7.85,19.22
CUST_659,2021-01-12,13.97,37.06
CUST_672,2021-08-02,26.36,12.6
CUST_713,2022-06-09,14.45,37.49
CUST_935,2021-12-22,23.69,19.78
CUST_927,2023-05-04,40.85,65.23
CUST_241,2022-05-30,19.17,31.06
CUST_864,2023-01-26,22.58,17.26
CUST_1,2021-08-27,28.29,19.75
CUST_224,2020-01-22,11.69,12.13
CUST_800,2023-04-10,13.65,24.04
CUST_744,2021-01-17,28.88,17.25
CUST_972,2020-05-13,20.46,28.85
CUST_925,2023-12-20,21.35,10.29
CUST_928,2022-11-14,20.42,17.03
CUST_588,2021-05-17,32.76,11.25
CUST_115,2023-04-23,24.97,11.6
CUST_665,2023-01-13,25.14,27.19
CUST_917,2020-05-23,37.01,35.24
CUST_102,2023-12-06,44.85,6.26
CUST_193,2020-08-11,61.67,50.95
CUST_165,2020-08-07,15.04,40.53
CUST_870,2020-06-27,69.04,10.24
CUST_89,2021-03-08,11.61,30.37
CUST_685,2020-09-21,52.86,15.96
CUST_121,2022-08-11,14.63,19.12
CUST_142,2021-03-04,19.4,27.14
CUST_993,2021-02-19,20.27,25.53
CUST_105,2021-12-27,13.02,15.08
CUST_886,2020-07-15,20.98,15.05
CUST_427,2022-12-12,13.36,15.5
CUST_304,2021-04-24,10.83,35.57
CUST_871,2023-09-15,19.7,7.92
CUST_970,2023-06-28,44.48,18.52
CUST_316,2022-06-08,17.69,44.09
CUST_962,2022-07-13,32.15,28.56
CUST_634,2020-05-02,13.16,33.97
CUST_901,2023-11-11,10.57,18.65
CUST_8,2023-09-24,25.2,11.23
CUST_773,2022-02-16,48.32,20.65
CUST_72,2020-12-13,22.3,14.23
CUST_358,2020-01-29,30.37,61.27
CUST_222,2022-09-01,42.42,18.56
CUST_415,2020-02-04,19.72,27.63
CUST_552,2023-11-20,18.62,47.05
CUST_369,2021-09-14,25.43,11.61
CUST_715,2023-08-10,27.8,6.42
CUST_263,2021-08-11,9.98,25.66
CUST_839,2023-10-04,23.29,28.2
CUST_689,2023-03-16,20.08,16.33
CUST_859,2022-12-26,13.53,11.27
CUST_317,2022-06-22,19.4,23.45
CUST_83,2021-06-03,11.22,19.85
CUST_317,2020-05-01,9.44,23.6
CUST_110,2020-12-05,20.77,11.4
CUST_250,2020-06-23,31.53,23.63
CUST_382,2021-08-19,16.88,30.26
CUST_6,2021-03-26,12.42,9.46
CUST_458,2021-07-10,13.43,41.69
CUST_83,2023-03-05,26.43,22.81
CUST_207,2022-11-05,46.23,30.74
CUST_899,2023-09-18,29.52,10.6
CUST_389,2023-05-03,38.49,28.26
CUST_313,2020-01-09,11.9,8.83
CUST_21,2020-11-29,19.36,12.5
CUST_409,2023-09-18,33.43,22.91
CUST_894,2022-10-13,9.98,17.5
CUST_514,2020-11-22,14.45,20.36
CUST_126,2020-01-15,32.17,52.65
CUST_808,2022-04-18,22.86,20.2
CUST_699,2020-08-13,12.4,28.64
CUST_873,2023-12-19,8.89,19.43
CUST_13,2023-12-02,39.2,19.14
CUST_970,2020-04-22,7.19,12.32
CUST_977,2023-12-22,27.56,24.14
CUST_11,2020-01-01,15.39,71.36
CUST_86,2020-09-22,33.9,20.99
CUST_523,2023-05-16,11.93,17.58
CUST_908,2022-08-09,74.25,35.52
CUST_536,2023-10-24,24.56,33.5
CUST_300,2020-11-01,26.67,25.02
CUST_242,2020-01-12,13.65,17.22
CUST_121,2023-09-30,18.79,35.6
CUST_146,2023-10-23,19.03,21.34
CUST_566,2022-07-25,49.31,31.72
CUST_749,2021-02-23,24.54,13.33
CUST_355,2022-06-07,26.36,14.98
CUST_684,2020-06-19,26.21,21.08
CUST_903,2020-05-13,27.5,10.83
CUST_732,2022-08-22,10.03,16.69
CUST_630,2023-12-21,55.96,10.59
CUST_308,2022-11-14,12.95,9.28
CUST_694,2023-04-28,19.7,67.9
CUST_287,2023-03-10,43.2,14.81
CUST_306,2021-10-19,52.84,15.48
CUST_811,2023-08-31,30.05,20.91
CUST_593,2023-09-04,15.61,11.81
CUST_965,2023-01-20,21.41,15.63
CUST_913,2020-06-27,21.83,50.26
CUST_722,2022-12-15,22.22,24.02
CUST_661,2023-03-24,10.86,32.89
CUST_548,2020-04-20,37.71,44.11
CUST_351,2020-05-16,21.48,22.32
CUST_311,2020-08-19,14.0,17.98
CUST_872,2022-09-18,15.66,9.81
CUST_58,2021-04-12,22.99,16.59
CUST_642,2022-01-01,9.96,18.52
CUST_923,2021-04-25,31.16,13.41
CUST_713,2022-12-27,22.59,43.49
CUST_754,2022-03-24,43.94,34.85
CUST_34,2023-06-26,20.88,32.88
CUST_444,2022-09-20,11.67,18.95
CUST_92,2020-11-18,11.04,11.98
CUST_949,2022-07-10,16.52,39.02
CUST_958,2022-06-22,17.42,23.75
CUST_206,2023-12-26,15.13,29.56
CUST_352,2021-08-28,21.42,27.37
CUST_902,2021-03-04,14.93,23.46
CUST_331,2023-07-16,22.81,54.59
CUST_816,2020-05-27,15.48,14.46
CUST_861,2023-02-15,27.55,17.21
CUST_724,2022-04-29,17.2,45.63
CUST_158,2021-01-01,37.45,20.93
CUST_953,2022-04-29,27.83,18.86
CUST_956,2022-12-25,22.13,17.7
CUST_23,2022-03-23,18.1,28.21
CUST_403,2023-10-25,9.4,17.91
CUST_804,2020-06-23,40.72,16.93
CUST_515,2021-08-10,14.29,27.98
CUST_731,2021-05-09,21.02,21.04
CUST_363,2022-08-30,23.85,12.13
CUST_381,2023-02-11,18.32,20.41
CUST_531,2023-02-08,39.54,40.34
CUST_955,2023-03-16,10.91,29.45
CUST_151,2020-02-04,47.8,42.91
CUST_561,2022-09-25,28.1,13.93
CUST_688,2023-08-25,17.76,34.3
CUST_946,2021-06-21,17.86,14.52
CUST_607,2022-01-19,6.63,10.85
CUST_616,2022-11-03,13.14,13.44
CUST_419,2021-01-08,16.83,21.45
CUST_249,2021-07-10,21.93,33.58
CUST_116,2023-12-22,37.7,23.46
CUST_865,2020-08-20,55.63,18.6
CUST_511,2021-12-05,23.01,11.99
CUST_739,2021-07-16,22.26,28.58
CUST_577,2022-07-27,15.72,32.52
CUST_334,2022-06-05,8.52,23.32
CUST_417,2021-12-26,14.84,11.87
CUST_931,2023-07-22,18.12,30.09
CUST_773,2020-03-16,32.71,37.1
CUST_294,2021-03-14,26.04,43.23
CUST_937,2021-11-29,22.44,16.14
CUST_754,2023-08-05,15.02,24.98
CUST_370,2022-07-03,7.46,15.37
CUST_185,2022-06-09,7.68,12.66
CUST_245,2021-11-22,8.74,44.33
CUST_636,2020-09-09,17.36,26.64
CUST_267,2023-02-23,33.02,38.34
CUST_642,2023-04-15,32.57,10.89
CUST_236,2022-11-26,29.87,23.2
CUST_529,2021-02-13,15.53,25.9
CUST_551,2020-05-06,35.59,13.25
CUST_20,2023-04-06,12.61,42.26
CUST_910,2021-08-14,30.77,17.77
CUST_736,2020-10-20,8.69,25.2
