customer_id,transaction_date,amount
CUST_989,2021-01-24,22.73
CUST_319,2021-08-04,8.88
CUST_337,2022-12-03,16.9
CUST_365,2021-08-20,13.63
CUST_494,2020-01-19,28.81
CUST_606,2023-01-29,24.25
CUST_165,2021-08-29,11.93
CUST_543,2023-10-12,13.24
CUST_10,2020-02-02,16.78
CUST_300,2023-06-06,17.82
CUST_728,2022-05-11,19.67
CUST_800,2020-06-03,20.58
CUST_101,2023-12-17,37.24
CUST_424,2022-06-23,16.48
CUST_391,2023-06-23,15.31
CUST_778,2021-02-08,10.28
CUST_213,2022-04-23,17.96
CUST_690,2023-03-30,22.83
CUST_87,2022-01-16,8.48
CUST_552,2023-02-14,16.92
CUST_400,2020-09-27,35.88
CUST_587,2022-02-08,27.78
CUST_888,2020-06-20,24.21
CUST_45,2020-09-30,27.4
CUST_671,2020-09-15,15.08
CUST_462,2023-03-04,14.11
CUST_591,2021-02-25,37.94
CUST_309,2023-12-15,30.4
CUST_85,2023-04-24,13.83
CUST_91,2020-12-29,7.85
CUST_659,2021-01-12,13.97
CUST_672,2021-08-02,26.36
CUST_713,2022-06-09,14.45
CUST_935,2021-12-22,23.69
CUST_927,2023-05-04,40.85
CUST_241,2022-05-30,19.17
CUST_864,2023-01-26,22.58
CUST_1,2021-08-27,28.29
CUST_224,2020-01-22,11.69
CUST_800,2023-04-10,13.65
CUST_744,2021-01-17,28.88
CUST_972,2020-05-13,20.46
CUST_925,2023-12-20,21.35
CUST_928,2022-11-14,20.42
CUST_588,2021-05-17,32.76
CUST_115,2023-04-23,24.97
CUST_665,2023-01-13,25.14
CUST_917,2020-05-23,37.01
CUST_102,2023-12-06,44.85
CUST_193,2020-08-11,61.67
CUST_165,2020-08-07,15.04
CUST_870,2020-06-27,69.04
CUST_89,2021-03-08,11.61
CUST_685,2020-09-21,52.86
CUST_121,2022-08-11,14.63
CUST_142,2021-03-04,19.4
CUST_993,2021-02-19,20.27
CUST_105,2021-12-27,13.02
CUST_886,2020-07-15,20.98
CUST_427,2022-12-12,13.36
CUST_304,2021-04-24,10.83
CUST_871,2023-09-15,19.7
CUST_970,2023-06-28,44.48
CUST_316,2022-06-08,17.69
CUST_962,2022-07-13,32.15
CUST_634,2020-05-02,13.16
CUST_901,2023-11-11,10.57
CUST_8,2023-09-24,25.2
CUST_773,2022-02-16,48.32
CUST_72,2020-12-13,22.3
CUST_358,2020-01-29,30.37
CUST_222,2022-09-01,42.42
CUST_415,2020-02-04,19.72
CUST_552,2023-11-20,18.62
CUST_369,2021-09-14,25.43
CUST_715,2023-08-10,27.8
CUST_263,2021-08-11,9.98
CUST_839,2023-10-04,23.29
CUST_689,2023-03-16,20.08
CUST_859,2022-12-26,13.53
CUST_317,2022-06-22,19.4
CUST_83,2021-06-03,11.22
CUST_317,2020-05-01,9.44
CUST_110,2020-12-05,20.77
CUST_250,2020-06-23,31.53
CUST_382,2021-08-19,16.88
CUST_6,2021-03-26,12.42
CUST_458,2021-07-10,13.43
CUST_83,2023-03-05,26.43
CUST_207,2022-11-05,46.23
CUST_899,2023-09-18,29.52
CUST_389,2023-05-03,38.49
CUST_313,2020-01-09,11.9
CUST_21,2020-11-29,19.36
CUST_409,2023-09-18,33.43
CUST_894,2022-10-13,9.98
CUST_514,2020-11-22,14.45
CUST_126,2020-01-15,32.17
CUST_808,2022-04-18,22.86
CUST_699,2020-08-13,12.4
CUST_873,2023-12-19,8.89
CUST_13,2023-12-02,39.2
CUST_970,2020-04-22,7.19
CUST_977,2023-12-22,27.56
CUST_11,2020-01-01,15.39
CUST_86,2020-09-22,33.9
CUST_523,2023-05-16,11.93
CUST_908,2022-08-09,74.25
CUST_536,2023-10-24,24.56
CUST_300,2020-11-01,26.67
CUST_242,2020-01-12,13.65
CUST_121,2023-09-30,18.79
CUST_146,2023-10-23,19.03
CUST_566,2022-07-25,49.31
CUST_749,2021-02-23,24.54
CUST_355,2022-06-07,26.36
CUST_684,2020-06-19,26.21
CUST_903,2020-05-13,27.5
CUST_732,2022-08-22,10.03
CUST_630,2023-12-21,55.96
CUST_308,2022-11-14,12.95
CUST_694,2023-04-28,19.7
CUST_287,2023-03-10,43.2
CUST_306,2021-10-19,52.84
CUST_811,2023-08-31,30.05
CUST_593,2023-09-04,15.61
CUST_965,2023-01-20,21.41
CUST_913,2020-06-27,21.83
CUST_722,2022-12-15,22.22
CUST_661,2023-03-24,10.86
CUST_548,2020-04-20,37.71
CUST_351,2020-05-16,21.48
CUST_311,2020-08-19,14.0
CUST_872,2022-09-18,15.66
CUST_58,2021-04-12,22.99
CUST_642,2022-01-01,9.96
CUST_923,2021-04-25,31.16
CUST_713,2022-12-27,22.59
CUST_754,2022-03-24,43.94
CUST_34,2023-06-26,20.88
CUST_444,2022-09-20,11.67
CUST_92,2020-11-18,11.04
CUST_949,2022-07-10,16.52
CUST_958,2022-06-22,17.42
CUST_206,2023-12-26,15.13
CUST_352,2021-08-28,21.42
CUST_902,2021-03-04,14.93
CUST_331,2023-07-16,22.81
CUST_816,2020-05-27,15.48
CUST_861,2023-02-15,27.55
CUST_724,2022-04-29,17.2
CUST_158,2021-01-01,37.45
CUST_953,2022-04-29,27.83
CUST_956,2022-12-25,22.13
CUST_23,2022-03-23,18.1
CUST_403,2023-10-25,9.4
CUST_804,2020-06-23,40.72
CUST_515,2021-08-10,14.29
CUST_731,2021-05-09,21.02
CUST_363,2022-08-30,23.85
CUST_381,2023-02-11,18.32
CUST_531,2023-02-08,39.54
CUST_955,2023-03-16,10.91
CUST_151,2020-02-04,47.8
CUST_561,2022-09-25,28.1
CUST_688,2023-08-25,17.76
CUST_946,2021-06-21,17.86
CUST_607,2022-01-19,6.63
CUST_616,2022-11-03,13.14
CUST_419,2021-01-08,16.83
CUST_249,2021-07-10,21.93
CUST_116,2023-12-22,37.7
CUST_865,2020-08-20,55.63
CUST_511,2021-12-05,23.01
CUST_739,2021-07-16,22.26
CUST_577,2022-07-27,15.72
CUST_334,2022-06-05,8.52
CUST_417,2021-12-26,14.84
CUST_931,2023-07-22,18.12
CUST_773,2020-03-16,32.71
CUST_294,2021-03-14,26.04
CUST_937,2021-11-29,22.44
CUST_754,2023-08-05,15.02
CUST_370,2022-07-03,7.46
CUST_185,2022-06-09,7.68
CUST_245,2021-11-22,8.74
CUST_636,2020-09-09,17.36
CUST_267,2023-02-23,33.02
CUST_642,2023-04-15,32.57
CUST_236,2022-11-26,29.87
CUST_529,2021-02-13,15.53
CUST_551,2020-05-06,35.59
CUST_20,2023-04-06,12.61
CUST_910,2021-08-14,30.77
CUST_736,2020-10-20,8.69
CUST_866,2023-09-28,11.15
CUST_793,2022-10-16,45.89
CUST_519,2020-11-05,18.14
CUST_99,2021-10-23,14.29
CUST_751,2021-06-11,34.86
CUST_477,2021-06-23,36.92
CUST_598,2021-02-22,16.17
CUST_297,2021-03-19,23.09
CUST_939,2021-11-15,21.51
CUST_525,2022-04-19,4.89
CUST_333,2020-08-23,9.99
CUST_1,2020-08-01,32.17
CUST_374,2020-03-25,13.25
CUST_292,2022-03-04,26.18
CUST_836,2020-03-25,22.91
CUST_933,2020-03-05,36.88
CUST_552,2021-10-24,10.16
CUST_317,2021-09-18,24.46
CUST_501,2020-03-04,19.44
CUST_827,2023-09-28,13.53
CUST_380,2022-07-27,13.49
CUST_622,2022-07-07,22.51
CUST_13,2023-10-07,27.52
CUST_503,2023-03-27,20.73
CUST_230,2021-05-05,21.06
CUST_984,2023-06-02,15.65
CUST_83,2020-11-08,16.18
CUST_129,2021-09-06,13.51
CUST_742,2022-07-07,15.5
CUST_837,2022-03-23,27.04
CUST_144,2022-07-28,28.59
CUST_890,2023-01-16,10.61
CUST_856,2023-08-19,12.83
CUST_27,2021-11-10,14.08
CUST_65,2021-03-10,19.45
CUST_162,2021-11-12,8.66
CUST_228,2023-03-04,12.94
CUST_260,2022-12-09,10.05
CUST_448,2023-12-26,24.54
CUST_423,2020-12-05,19.79
CUST_459,2020-12-12,15.94
CUST_951,2021-10-07,11.8
CUST_675,2023-10-02,16.06
CUST_300,2021-10-10,15.14
CUST_918,2020-09-01,45.48
CUST_302,2020-04-18,33.07
CUST_286,2021-06-16,14.22
CUST_394,2023-01-18,21.81
CUST_9,2020-10-22,32.2
CUST_706,2020-04-21,14.22
CUST_629,2023-04-15,9.89
CUST_269,2020-12-08,8.18
CUST_591,2020-04-10,37.94
CUST_969,2021-09-20,18.26
CUST_604,2023-11-25,23.24
CUST_777,2020-01-28,15.07
CUST_843,2022-07-25,10.66
CUST_861,2020-02-27,11.7
CUST_360,2020-10-23,10.27
CUST_256,2020-05-13,30.72
CUST_132,2023-09-16,42.36
CUST_275,2020-09-05,20.46
CUST_775,2022-10-17,9.4
CUST_682,2021-07-03,25.75
CUST_971,2022-06-20,37.81
CUST_512,2023-01-03,32.65
CUST_312,2022-04-13,19.8
CUST_575,2023-04-06,17.86
CUST_885,2022-02-09,19.72
CUST_979,2023-10-10,37.06
CUST_283,2023-06-02,29.38
CUST_120,2020-05-25,16.56
CUST_106,2023-06-18,16.36
CUST_932,2022-06-11,15.79
CUST_686,2020-12-09,11.8
CUST_996,2022-11-24,39.48
CUST_203,2021-12-02,13.55
CUST_164,2020-01-01,25.67
CUST_304,2020-06-01,14.43
CUST_496,2021-03-04,15.82
CUST_631,2021-05-22,18.97
CUST_555,2023-02-23,26.38
CUST_823,2021-05-05,17.64
CUST_155,2020-12-10,11.36
CUST_366,2020-08-08,20.28
CUST_718,2021-12-23,13.69
CUST_901,2022-11-14,43.46
CUST_619,2021-06-11,17.64
CUST_250,2023-04-20,14.38
CUST_956,2022-04-20,53.91
CUST_915,2022-12-01,29.06
CUST_881,2021-04-25,12.83
CUST_333,2022-07-18,13.53
CUST_641,2022-05-21,25.46
CUST_968,2023-11-26,20.53
CUST_510,2020-12-10,31.35
CUST_292,2020-02-14,14.42
CUST_19,2020-01-21,28.52
CUST_281,2022-12-29,6.56
CUST_796,2022-05-22,18.59
CUST_0,2020-02-17,14.75
CUST_118,2021-07-04,16.0
CUST_34,2020-10-13,19.08
CUST_197,2022-09-28,35.49
CUST_484,2022-10-30,11.28
CUST_756,2021-06-25,6.73
CUST_58,2022-01-25,11.95
CUST_836,2020-09-30,33.49
CUST_160,2022-08-13,8.82
CUST_690,2021-08-22,15.09
CUST_205,2021-01-15,30.56
CUST_11,2023-09-14,19.51
CUST_489,2021-04-23,35.32
CUST_275,2020-01-15,7.26
CUST_692,2021-05-30,17.1
CUST_241,2020-07-09,39.2
CUST_215,2023-04-06,11.43
CUST_250,2021-09-12,33.7
CUST_810,2023-03-06,17.85
CUST_125,2020-06-02,24.95
CUST_993,2023-11-12,37.8
CUST_216,2023-05-17,24.9
CUST_305,2020-09-28,14.94
CUST_796,2020-05-22,26.6
CUST_184,2022-12-28,14.43
CUST_38,2020-09-03,23.03
CUST_222,2023-07-08,10.74
CUST_183,2022-02-26,20.38
CUST_494,2020-03-19,36.4
CUST_426,2021-09-14,17.3
CUST_177,2021-06-08,34.7
CUST_918,2022-02-10,94.32
CUST_427,2022-07-26,19.8
CUST_293,2023-09-15,27.31
CUST_851,2023-04-27,25.49
CUST_150,2023-01-23,22.48
CUST_383,2021-09-08,29.78
CUST_637,2022-10-28,17.74
CUST_812,2020-03-07,14.42
CUST_307,2020-07-09,9.36
CUST_335,2023-10-21,16.92
CUST_945,2022-02-06,31.52
CUST_745,2021-06-04,12.55
CUST_891,2022-09-16,22.72
CUST_374,2023-02-14,18.89
CUST_7,2020-09-23,14.73
CUST_340,2021-04-29,7.95
CUST_128,2023-08-14,39.7
CUST_775,2023-04-02,26.01
CUST_668,2021-01-10,76.15
CUST_351,2021-10-14,34.46
CUST_357,2023-07-15,39.26
CUST_516,2021-07-02,8.38
CUST_494,2023-01-02,8.3
CUST_85,2020-03-13,20.51
CUST_174,2020-11-03,11.31
CUST_801,2020-07-17,14.29
CUST_192,2023-02-27,71.03
CUST_310,2021-07-25,36.41
CUST_118,2022-03-01,12.58
CUST_217,2023-03-20,6.15
CUST_426,2023-05-14,12.06
CUST_969,2020-06-27,15.2
CUST_413,2020-07-15,17.1
CUST_113,2022-01-04,10.6
CUST_977,2020-03-29,35.34
CUST_144,2022-03-09,14.07
CUST_537,2023-12-28,27.78
CUST_647,2022-02-26,20.63
CUST_302,2022-01-17,32.11
CUST_743,2023-04-21,17.83
CUST_880,2020-07-27,12.65
CUST_587,2021-05-07,14.89
CUST_986,2023-02-27,15.0
CUST_839,2021-10-26,56.39
CUST_344,2022-11-02,20.87
CUST_813,2022-05-20,20.13
CUST_963,2022-01-01,31.22
CUST_800,2023-02-03,20.08
CUST_0,2023-10-30,35.19
CUST_146,2021-11-28,16.68
CUST_286,2023-01-27,15.85
CUST_975,2021-08-16,12.3
CUST_653,2022-06-04,50.65
CUST_52,2022-05-01,19.4
CUST_303,2023-04-30,11.17
CUST_68,2020-11-20,22.16
CUST_360,2022-09-05,14.51
CUST_601,2022-08-13,16.53
CUST_957,2022-06-12,23.46
CUST_219,2023-10-22,42.97
CUST_961,2023-09-03,21.13
CUST_703,2020-05-23,14.08
CUST_965,2021-01-18,15.6
CUST_574,2020-08-03,27.89
CUST_584,2023-10-16,7.54
CUST_160,2020-11-19,11.93
CUST_680,2022-11-04,22.34
CUST_88,2020-08-04,8.56
CUST_687,2022-08-08,17.18
CUST_780,2020-07-01,15.81
CUST_584,2020-09-26,31.15
CUST_756,2022-08-02,17.72
CUST_588,2022-05-19,36.36
CUST_158,2021-04-11,20.89
CUST_488,2020-10-31,48.82
CUST_970,2023-03-13,10.04
CUST_323,2020-04-20,45.09
CUST_609,2022-10-10,16.35
CUST_380,2020-08-19,41.97
CUST_101,2021-08-17,36.33
CUST_493,2023-07-20,4.83
CUST_643,2020-06-21,25.52
CUST_613,2022-08-30,33.08
CUST_18,2022-10-27,39.03
CUST_453,2023-03-24,11.15
CUST_481,2021-06-29,26.98
CUST_593,2021-07-01,22.14
CUST_396,2021-06-01,24.92
CUST_278,2022-07-02,33.1
CUST_850,2020-08-02,35.81
CUST_364,2020-05-13,14.47
CUST_330,2020-10-11,22.94
CUST_640,2023-02-23,20.5
CUST_343,2021-11-16,17.82
CUST_821,2023-03-21,18.69
CUST_454,2020-11-26,22.15
CUST_600,2023-11-07,14.86
CUST_724,2023-02-12,31.23
CUST_654,2022-06-12,37.89
CUST_64,2023-07-31,13.33
CUST_75,2022-06-17,38.83
CUST_710,2023-01-03,13.34
CUST_142,2023-04-04,31.47
CUST_916,2023-04-27,38.79
CUST_914,2020-03-18,19.16
CUST_827,2022-08-04,13.39
CUST_604,2021-11-18,14.96
CUST_472,2020-01-21,24.07
CUST_416,2021-07-19,53.64
CUST_304,2023-04-22,8.62
CUST_735,2023-05-30,21.12
CUST_496,2022-04-06,19.22
CUST_290,2023-09-13,15.99
CUST_939,2020-06-27,19.29
CUST_101,2023-02-09,15.32
CUST_985,2022-12-18,37.4
CUST_266,2023-09-12,39.3
CUST_866,2022-06-23,20.99
CUST_967,2021-10-30,18.72
CUST_621,2020-07-09,15.7
CUST_973,2023-05-08,21.01
CUST_841,2023-08-28,50.6
CUST_961,2021-12-08,19.07
CUST_941,2022-11-24,13.2
CUST_776,2021-01-13,16.46
CUST_2,2021-01-21,29.28
CUST_84,2020-08-24,14.03
CUST_793,2021-09-07,19.75
CUST_327,2020-10-09,25.44
CUST_815,2020-01-01,14.57
CUST_449,2021-04-08,8.31
CUST_453,2023-06-07,11.76
CUST_923,2022-08-24,13.07
CUST_628,2020-06-20,17.91
CUST_220,2023-01-15,20.54
CUST_153,2023-02-20,30.32
CUST_664,2022-04-22,10.87
CUST_11,2023-08-14,28.19
CUST_132,2021-11-20,16.69
CUST_993,2021-07-28,8.23
CUST_303,2020-06-13,20.22
CUST_292,2021-01-17,38.79
CUST_974,2020-07-27,31.24
CUST_299,2023-12-26,19.33
CUST_739,2023-11-13,35.26
CUST_782,2020-08-11,22.11
CUST_42,2020-01-03,32.81
CUST_943,2021-01-06,8.75
CUST_342,2021-09-02,10.75
CUST_325,2020-04-25,28.92
CUST_813,2023-07-17,43.36
CUST_497,2021-03-22,24.75
CUST_363,2023-10-23,15.66
CUST_890,2023-06-30,13.13
CUST_426,2023-09-02,17.16
CUST_20,2021-02-18,36.85
CUST_406,2023-01-23,16.92
CUST_618,2022-06-10,33.92
CUST_335,2022-11-13,27.83
CUST_814,2021-10-24,47.32
CUST_116,2022-12-09,22.2
CUST_123,2021-12-18,19.59
CUST_398,2023-09-20,34.77
CUST_792,2023-01-07,12.58
CUST_803,2022-11-16,16.09
CUST_714,2020-09-27,8.67
CUST_50,2021-07-15,10.73
CUST_782,2022-03-14,52.55
CUST_323,2020-09-03,28.39
CUST_788,2021-01-21,10.12
CUST_140,2021-12-02,36.5
CUST_469,2021-07-12,14.13
CUST_786,2022-08-30,27.67
CUST_801,2023-10-16,27.47
CUST_333,2022-09-10,46.18
CUST_892,2020-12-17,15.35
CUST_963,2023-07-03,13.87
CUST_372,2023-05-30,5.24
CUST_563,2022-01-22,18.9
CUST_493,2022-02-19,28.87
CUST_538,2022-10-21,30.91
CUST_668,2021-06-29,37.57
CUST_750,2020-03-19,23.22
CUST_155,2023-06-13,25.85
CUST_290,2020-11-29,20.78
CUST_647,2022-06-07,28.61
CUST_143,2023-10-04,12.59
CUST_105,2023-01-26,9.93
CUST_419,2023-01-10,13.27
CUST_669,2021-05-16,22.35
CUST_657,2022-02-03,10.48
CUST_1,2022-07-09,14.63
CUST_944,2021-07-03,14.87
CUST_588,2020-01-14,29.69
CUST_643,2021-01-26,27.94
CUST_89,2023-10-02,20.81
CUST_344,2020-11-05,25.17
CUST_349,2021-01-20,25.42
CUST_458,2023-05-17,16.75
CUST_262,2023-10-12,15.31
CUST_350,2022-08-31,43.31
CUST_107,2023-01-22,5.79
CUST_585,2023-01-21,13.86
CUST_38,2020-12-05,18.14
CUST_908,2021-08-19,26.58
CUST_158,2022-01-26,35.44
CUST_582,2022-11-11,50.82
CUST_958,2020-10-17,19.19
CUST_311,2020-11-01,19.84
CUST_240,2021-09-25,24.08
CUST_937,2023-02-25,15.4
CUST_444,2021-09-16,11.11
CUST_297,2022-07-27,19.14
CUST_951,2023-07-20,29.16
CUST_35,2022-04-27,17.79
CUST_83,2021-03-17,24.7
CUST_451,2021-05-17,7.89
CUST_885,2020-05-09,20.27
CUST_774,2023-03-01,16.42
CUST_821,2021-08-19,10.62
CUST_384,2022-05-11,27.9
CUST_171,2023-11-14,50.54
CUST_375,2021-08-15,32.95
CUST_684,2022-09-25,34.02
CUST_361,2020-11-20,28.68
CUST_558,2022-12-28,27.75
CUST_890,2021-03-23,8.17
CUST_140,2022-03-29,18.84
CUST_886,2023-04-03,25.9
CUST_917,2021-12-09,26.2
CUST_117,2023-12-20,37.93
CUST_276,2020-09-21,11.99
CUST_725,2021-09-03,27.21
CUST_219,2023-09-27,11.79
CUST_904,2022-04-11,18.07
CUST_25,2023-07-25,19.47
CUST_520,2021-11-04,30.92
CUST_782,2020-06-05,29.15
CUST_9,2023-12-16,21.33
CUST_983,2020-09-07,6.85
CUST_377,2022-05-27,25.09
CUST_632,2021-06-13,17.57
CUST_636,2020-11-22,40.28
CUST_681,2022-08-18,35.76
CUST_583,2022-06-13,12.57
CUST_151,2020-04-06,26.87
CUST_719,2021-05-27,27.14
CUST_48,2020-08-03,26.17
CUST_153,2023-03-01,24.53
CUST_858,2023-07-07,27.52
CUST_292,2020-05-04,42.55
CUST_579,2023-01-10,15.25
CUST_49,2023-07-30,12.77
CUST_663,2020-02-28,29.71
CUST_530,2020-06-09,7.83
CUST_611,2020-10-10,27.85
CUST_59,2020-04-15,25.49
CUST_166,2023-02-02,6.22
CUST_201,2020-08-15,14.61
CUST_856,2020-11-13,44.17
CUST_145,2022-03-12,9.69
CUST_914,2022-05-23,22.34
CUST_675,2021-04-16,12.15
CUST_969,2022-12-15,14.09
CUST_992,2021-09-16,52.36
CUST_438,2020-01-13,21.36
CUST_241,2022-11-07,26.01
CUST_580,2021-11-24,18.99
CUST_686,2022-08-30,9.42
CUST_560,2020-04-22,11.11
CUST_482,2020-08-16,36.21
CUST_107,2020-06-19,21.68
CUST_225,2020-10-21,13.67
CUST_672,2020-07-07,19.87
CUST_630,2021-03-01,27.96
CUST_660,2022-09-03,25.21
CUST_976,2023-01-07,13.67
CUST_661,2021-10-19,9.14
CUST_431,2022-07-07,16.39
CUST_804,2023-04-20,34.97
CUST_654,2021-05-13,30.79
CUST_418,2022-01-31,24.66
CUST_987,2022-05-15,18.44
CUST_454,2022-04-05,15.51
CUST_159,2020-03-11,18.61
CUST_522,2020-09-04,29.69
CUST_649,2020-05-25,33.28
CUST_968,2023-08-12,17.62
CUST_589,2021-08-04,71.39
CUST_76,2021-04-14,21.04
CUST_508,2020-07-11,16.89
CUST_440,2022-12-27,42.01
CUST_253,2021-05-08,7.25
CUST_920,2020-02-21,25.53
CUST_769,2022-05-31,19.37
CUST_319,2020-12-28,41.43
CUST_802,2022-07-05,27.18
CUST_262,2021-04-18,21.53
CUST_596,2021-06-04,27.98
CUST_657,2023-12-25,11.85
CUST_834,2023-08-14,32.57
CUST_553,2023-12-29,10.25
CUST_373,2021-11-21,24.03
CUST_636,2023-05-06,20.45
CUST_166,2023-02-25,8.32
CUST_936,2021-06-15,20.79
CUST_752,2023-12-05,23.13
CUST_458,2022-04-19,14.48
CUST_998,2022-12-24,12.11
CUST_279,2020-08-28,25.69
CUST_699,2023-10-24,24.07
CUST_301,2021-06-19,22.5
CUST_530,2023-11-08,20.17
CUST_579,2023-12-25,15.13
CUST_217,2020-03-23,62.56
CUST_101,2022-09-08,17.3
CUST_553,2022-08-08,13.03
CUST_287,2021-09-02,20.64
CUST_166,2021-07-27,18.35
CUST_620,2020-10-12,17.1
CUST_35,2022-09-15,51.27
CUST_743,2021-04-03,11.42
CUST_740,2023-05-20,20.47
CUST_352,2020-05-05,11.81
CUST_675,2023-12-07,15.33
CUST_898,2021-02-28,47.85
CUST_72,2021-07-07,23.12
CUST_647,2021-09-01,22.98
CUST_352,2023-03-27,12.56
CUST_890,2020-04-21,16.24
CUST_69,2021-02-05,49.98
CUST_424,2020-05-01,25.78
CUST_998,2020-09-29,16.95
CUST_707,2023-08-10,25.04
CUST_780,2021-02-01,22.96
CUST_560,2021-04-15,13.2
CUST_827,2022-09-11,16.7
CUST_641,2023-05-15,62.01
CUST_955,2023-02-07,24.43
CUST_516,2023-07-25,9.17
CUST_427,2021-07-22,25.92
CUST_538,2023-02-11,38.53
CUST_159,2022-06-15,12.78
CUST_148,2022-03-30,15.98
CUST_775,2022-05-02,41.55
CUST_229,2021-12-10,20.44
CUST_711,2020-11-16,18.7
CUST_561,2020-06-27,10.3
CUST_66,2022-06-15,34.3
CUST_811,2020-08-06,18.28
CUST_380,2022-02-27,6.78
CUST_57,2021-05-06,9.15
CUST_258,2020-03-01,15.17
CUST_341,2022-12-13,11.75
CUST_837,2021-06-21,12.71
CUST_129,2022-04-27,64.87
CUST_726,2022-09-14,28.61
CUST_171,2020-03-05,5.54
CUST_769,2021-08-08,17.16
CUST_613,2020-06-19,19.21
CUST_208,2023-07-20,9.6
CUST_802,2021-06-18,26.24
CUST_353,2023-11-15,7.24
CUST_470,2021-11-23,34.76
CUST_797,2023-09-12,41.3
CUST_115,2020-04-17,65.12
CUST_263,2023-03-31,9.14
CUST_661,2022-03-24,10.12
CUST_811,2022-10-01,28.4
CUST_441,2021-03-27,36.28
CUST_547,2023-05-14,30.1
CUST_452,2021-08-12,34.46
CUST_844,2022-11-05,39.98
CUST_476,2020-11-22,22.22
CUST_286,2021-08-30,18.06
CUST_302,2021-10-20,10.13
CUST_310,2020-01-02,17.3
CUST_207,2022-10-30,18.68
CUST_617,2021-03-09,12.49
CUST_445,2020-05-04,19.71
CUST_669,2023-01-09,11.81
CUST_632,2021-04-29,35.05
CUST_54,2021-10-13,24.85
CUST_911,2023-03-19,15.96
CUST_11,2022-03-10,22.07
CUST_656,2022-05-22,11.56
CUST_399,2023-09-25,12.16
CUST_907,2020-05-08,14.63
CUST_647,2021-03-13,18.25
CUST_979,2022-01-20,21.55
CUST_514,2021-05-15,21.6
CUST_655,2022-12-17,10.39
CUST_541,2023-05-06,19.29
CUST_236,2020-07-29,13.34
CUST_278,2022-06-20,3.65
CUST_347,2020-02-14,93.48
CUST_626,2023-01-25,13.47
CUST_103,2023-07-26,13.85
CUST_629,2021-06-18,10.24
CUST_516,2023-12-04,11.84
CUST_979,2021-04-05,18.28
CUST_871,2021-01-25,39.48
CUST_247,2022-12-03,18.23
CUST_363,2020-01-27,17.09
CUST_320,2022-03-04,36.6
CUST_632,2023-01-25,15.45
CUST_285,2022-09-01,20.3
CUST_148,2021-07-01,12.67
CUST_83,2021-09-12,46.65
CUST_965,2021-07-20,33.93
CUST_405,2021-12-04,18.61
CUST_977,2023-05-27,16.45
CUST_455,2020-07-03,19.77
CUST_742,2022-12-28,18.74
CUST_799,2023-02-27,9.27
CUST_160,2022-04-27,34.51
CUST_783,2021-08-21,17.93
CUST_459,2022-03-16,51.89
CUST_549,2023-09-19,24.8
CUST_499,2023-03-23,5.69
CUST_737,2020-03-19,10.58
CUST_508,2021-08-01,6.87
CUST_653,2021-02-16,10.52
CUST_803,2021-06-29,8.87
CUST_480,2020-06-17,22.79
CUST_662,2021-11-11,17.15
CUST_113,2021-08-05,29.09
CUST_748,2021-05-29,19.71
CUST_577,2023-08-30,17.81
CUST_360,2020-02-01,54.69
CUST_340,2020-10-13,22.45
CUST_769,2021-08-16,19.29
CUST_986,2022-12-02,13.11
CUST_760,2021-09-08,11.16
CUST_968,2022-10-21,29.53
CUST_448,2020-09-26,28.66
CUST_842,2023-04-18,44.07
CUST_834,2021-06-01,25.52
CUST_179,2023-01-31,16.5
CUST_701,2022-10-30,25.93
CUST_406,2021-08-05,19.3
CUST_665,2023-01-18,30.96
CUST_195,2020-08-13,39.14
CUST_465,2021-10-31,18.46
CUST_310,2022-07-05,48.36
CUST_261,2020-05-05,36.39
CUST_418,2022-08-13,20.26
CUST_405,2023-05-17,28.09
CUST_938,2023-01-25,23.4
CUST_142,2020-03-14,20.31
CUST_341,2023-04-29,52.28
CUST_315,2020-02-25,26.02
CUST_100,2021-12-20,13.19
CUST_243,2021-07-06,12.01
CUST_489,2020-02-01,12.26
CUST_11,2021-07-27,25.66
CUST_238,2021-10-28,16.93
CUST_560,2020-10-10,23.73
CUST_41,2020-07-05,32.08
CUST_677,2021-05-12,55.39
CUST_593,2020-05-09,17.13
CUST_428,2021-09-30,9.93
CUST_802,2023-08-08,49.22
CUST_157,2020-04-23,9.69
CUST_215,2023-05-07,9.5
CUST_669,2020-01-13,48.58
CUST_461,2023-07-18,34.23
CUST_133,2023-05-23,25.6
CUST_66,2021-03-19,19.59
CUST_847,2021-03-22,17.82
CUST_6,2022-09-12,14.51
CUST_947,2022-09-19,17.43
CUST_525,2021-12-15,19.61
CUST_72,2020-03-14,10.1
CUST_398,2021-06-20,13.33
CUST_404,2020-04-10,6.99
CUST_674,2020-06-24,20.88
CUST_577,2021-03-02,20.89
CUST_858,2023-02-14,48.87
CUST_129,2023-04-04,24.23
CUST_930,2020-02-10,15.21
CUST_465,2021-03-04,18.17
CUST_205,2020-12-09,25.62
CUST_787,2023-12-18,22.51
CUST_977,2020-12-31,26.82
CUST_767,2023-02-17,24.25
CUST_265,2021-08-31,17.7
CUST_536,2021-10-18,15.37
CUST_961,2021-12-28,14.96
CUST_792,2020-08-16,12.65
CUST_252,2022-04-04,11.69
CUST_821,2023-02-27,50.36
CUST_288,2023-10-07,21.38
CUST_163,2022-06-07,18.58
CUST_94,2023-09-03,15.67
CUST_781,2022-09-10,24.89
